Country Name,Country Code,year,sex_ratio,sex_ratio_per_100_female,deviation_from_105,fertility_rate,china_policy_phase
Kenya,KEN,1967,1.02,102.0,-3.0,7.953,not_applicable
Kenya,KEN,1968,1.02,102.0,-3.0,7.948,not_applicable
Kenya,KEN,1969,1.02,102.0,-3.0,7.947,not_applicable
Kenya,KEN,1970,1.021,102.1,-2.9000000000000057,7.943,not_applicable
Kenya,KEN,1971,1.021,102.1,-2.9000000000000057,7.922,not_applicable
Kenya,KEN,1972,1.021,102.1,-2.9000000000000057,7.894,not_applicable
Kenya,KEN,1973,1.02,102.0,-3.0,7.86,not_applicable
Kenya,KEN,1974,1.019,101.89999999999999,-3.1000000000000085,7.822,not_applicable
Kenya,KEN,1975,1.019,101.89999999999999,-3.1000000000000085,7.795,not_applicable
Kenya,KEN,1976,1.019,101.89999999999999,-3.1000000000000085,7.767,not_applicable
Kenya,KEN,1977,1.019,101.89999999999999,-3.1000000000000085,7.729,not_applicable
Kenya,KEN,1978,1.018,101.8,-3.200000000000003,7.666,not_applicable
Kenya,KEN,1979,1.017,101.69999999999999,-3.3000000000000114,7.598,not_applicable
Kenya,KEN,1980,1.017,101.69999999999999,-3.3000000000000114,7.531,not_applicable
Kenya,KEN,1981,1.017,101.69999999999999,-3.3000000000000114,7.454,not_applicable
Kenya,KEN,1982,1.017,101.69999999999999,-3.3000000000000114,7.345,not_applicable
Kenya,KEN,1983,1.016,101.6,-3.4000000000000057,7.218,not_applicable
Kenya,KEN,1984,1.015,101.49999999999999,-3.500000000000014,7.083,not_applicable
Kenya,KEN,1985,1.015,101.49999999999999,-3.500000000000014,6.96,not_applicable
Kenya,KEN,1986,1.015,101.49999999999999,-3.500000000000014,6.84,not_applicable
Kenya,KEN,1987,1.016,101.6,-3.4000000000000057,6.686,not_applicable
Kenya,KEN,1988,1.015,101.49999999999999,-3.500000000000014,6.515,not_applicable
Kenya,KEN,1989,1.016,101.6,-3.4000000000000057,6.332,not_applicable
Kenya,KEN,1990,1.016,101.6,-3.4000000000000057,6.135,not_applicable
Kenya,KEN,1991,1.017,101.69999999999999,-3.3000000000000114,5.94,not_applicable
Kenya,KEN,1992,1.018,101.8,-3.200000000000003,5.74,not_applicable
Kenya,KEN,1993,1.018,101.8,-3.200000000000003,5.569,not_applicable
Kenya,KEN,1994,1.018,101.8,-3.200000000000003,5.438,not_applicable
Kenya,KEN,1995,1.018,101.8,-3.200000000000003,5.372,not_applicable
Kenya,KEN,1996,1.018,101.8,-3.200000000000003,5.307,not_applicable
Kenya,KEN,1997,1.018,101.8,-3.200000000000003,5.268,not_applicable
Kenya,KEN,1998,1.018,101.8,-3.200000000000003,5.244,not_applicable
Kenya,KEN,1999,1.018,101.8,-3.200000000000003,5.177,not_applicable
Kenya,KEN,2000,1.019,101.89999999999999,-3.1000000000000085,5.136,not_applicable
Kenya,KEN,2001,1.019,101.89999999999999,-3.1000000000000085,5.094,not_applicable
Kenya,KEN,2002,1.019,101.89999999999999,-3.1000000000000085,5.027,not_applicable
Kenya,KEN,2003,1.018,101.8,-3.200000000000003,4.937,not_applicable
Kenya,KEN,2004,1.019,101.89999999999999,-3.1000000000000085,4.861,not_applicable
Kenya,KEN,2005,1.019,101.89999999999999,-3.1000000000000085,4.801,not_applicable
Kenya,KEN,2006,1.019,101.89999999999999,-3.1000000000000085,4.754,not_applicable
Kenya,KEN,2007,1.019,101.89999999999999,-3.1000000000000085,4.718,not_applicable
Kenya,KEN,2008,1.02,102.0,-3.0,4.66,not_applicable
Kenya,KEN,2009,1.021,102.1,-2.9000000000000057,4.567,not_applicable
Kenya,KEN,2010,1.021,102.1,-2.9000000000000057,4.446,not_applicable
Kenya,KEN,2011,1.022,102.2,-2.799999999999997,4.284,not_applicable
Kenya,KEN,2012,1.022,102.2,-2.799999999999997,4.116,not_applicable
Kenya,KEN,2013,1.022,102.2,-2.799999999999997,3.955,not_applicable
Kenya,KEN,2014,1.022,102.2,-2.799999999999997,3.843,not_applicable
Kenya,KEN,2015,1.022,102.2,-2.799999999999997,3.766,not_applicable
Kenya,KEN,2016,1.022,102.2,-2.799999999999997,3.689,not_applicable
Kenya,KEN,2017,1.022,102.2,-2.799999999999997,3.609,not_applicable
Kenya,KEN,2018,1.022,102.2,-2.799999999999997,3.536,not_applicable
Kenya,KEN,2019,1.022,102.2,-2.799999999999997,3.433,not_applicable
Kenya,KEN,2020,1.022,102.2,-2.799999999999997,3.364,not_applicable
Kenya,KEN,2021,1.022,102.2,-2.799999999999997,3.312,not_applicable
Kenya,KEN,2022,1.022,102.2,-2.799999999999997,3.262,not_applicable
Kenya,KEN,2023,1.022,102.2,-2.799999999999997,3.208,not_applicable
"Korea, Rep.",KOR,1960,1.062,106.2,1.2000000000000028,5.994,not_applicable
"Korea, Rep.",KOR,1961,1.062,106.2,1.2000000000000028,5.803,not_applicable
"Korea, Rep.",KOR,1962,1.062,106.2,1.2000000000000028,5.562,not_applicable
"Korea, Rep.",KOR,1963,1.062,106.2,1.2000000000000028,5.334,not_applicable
"Korea, Rep.",KOR,1964,1.062,106.2,1.2000000000000028,5.068,not_applicable
"Korea, Rep.",KOR,1965,1.062,106.2,1.2000000000000028,4.887,not_applicable
"Korea, Rep.",KOR,1966,1.062,106.2,1.2000000000000028,4.782,not_applicable
"Korea, Rep.",KOR,1967,1.062,106.2,1.2000000000000028,4.615,not_applicable
"Korea, Rep.",KOR,1968,1.062,106.2,1.2000000000000028,4.51,not_applicable
"Korea, Rep.",KOR,1969,1.061,106.1,1.0999999999999943,4.447,not_applicable
"Korea, Rep.",KOR,1970,1.061,106.1,1.0999999999999943,4.53,not_applicable
"Korea, Rep.",KOR,1971,1.061,106.1,1.0999999999999943,4.54,not_applicable
"Korea, Rep.",KOR,1972,1.061,106.1,1.0999999999999943,4.12,not_applicable
"Korea, Rep.",KOR,1973,1.061,106.1,1.0999999999999943,4.07,not_applicable
"Korea, Rep.",KOR,1974,1.061,106.1,1.0999999999999943,3.77,not_applicable
"Korea, Rep.",KOR,1975,1.061,106.1,1.0999999999999943,3.43,not_applicable
"Korea, Rep.",KOR,1976,1.061,106.1,1.0999999999999943,3.0,not_applicable
"Korea, Rep.",KOR,1977,1.061,106.1,1.0999999999999943,2.99,not_applicable
"Korea, Rep.",KOR,1978,1.061,106.1,1.0999999999999943,2.64,not_applicable
"Korea, Rep.",KOR,1979,1.061,106.1,1.0999999999999943,2.9,not_applicable
"Korea, Rep.",KOR,1980,1.061,106.1,1.0999999999999943,2.82,not_applicable
"Korea, Rep.",KOR,1981,1.074,107.4,2.4000000000000057,2.57,not_applicable
"Korea, Rep.",KOR,1982,1.073,107.3,2.299999999999997,2.39,not_applicable
"Korea, Rep.",KOR,1983,1.077,107.69999999999999,2.6999999999999886,2.06,not_applicable
"Korea, Rep.",KOR,1984,1.087,108.7,3.700000000000003,1.74,not_applicable
"Korea, Rep.",KOR,1985,1.097,109.7,4.700000000000003,1.66,not_applicable
"Korea, Rep.",KOR,1986,1.112,111.20000000000002,6.200000000000017,1.58,not_applicable
"Korea, Rep.",KOR,1987,1.102,110.2,5.200000000000003,1.53,not_applicable
"Korea, Rep.",KOR,1988,1.127,112.7,7.700000000000003,1.55,not_applicable
"Korea, Rep.",KOR,1989,1.128,112.79999999999998,7.799999999999983,1.56,not_applicable
"Korea, Rep.",KOR,1990,1.157,115.7,10.700000000000003,1.57,not_applicable
"Korea, Rep.",KOR,1991,1.13,112.99999999999999,7.999999999999986,1.71,not_applicable
"Korea, Rep.",KOR,1992,1.138,113.79999999999998,8.799999999999983,1.76,not_applicable
"Korea, Rep.",KOR,1993,1.152,115.19999999999999,10.199999999999989,1.654,not_applicable
"Korea, Rep.",KOR,1994,1.15,114.99999999999999,9.999999999999986,1.656,not_applicable
"Korea, Rep.",KOR,1995,1.132,113.19999999999999,8.199999999999989,1.634,not_applicable
"Korea, Rep.",KOR,1996,1.115,111.5,6.5,1.574,not_applicable
"Korea, Rep.",KOR,1997,1.089,108.89999999999999,3.8999999999999915,1.537,not_applicable
"Korea, Rep.",KOR,1998,1.1,110.00000000000001,5.000000000000014,1.464,not_applicable
"Korea, Rep.",KOR,1999,1.097,109.7,4.700000000000003,1.425,not_applicable
"Korea, Rep.",KOR,2000,1.1,110.00000000000001,5.000000000000014,1.48,not_applicable
"Korea, Rep.",KOR,2001,1.093,109.3,4.299999999999997,1.309,not_applicable
"Korea, Rep.",KOR,2002,1.097,109.7,4.700000000000003,1.178,not_applicable
"Korea, Rep.",KOR,2003,1.088,108.80000000000001,3.8000000000000114,1.191,not_applicable
"Korea, Rep.",KOR,2004,1.082,108.2,3.200000000000003,1.164,not_applicable
"Korea, Rep.",KOR,2005,1.078,107.80000000000001,2.8000000000000114,1.085,not_applicable
"Korea, Rep.",KOR,2006,1.074,107.4,2.4000000000000057,1.132,not_applicable
"Korea, Rep.",KOR,2007,1.064,106.4,1.4000000000000057,1.259,not_applicable
"Korea, Rep.",KOR,2008,1.063,106.3,1.2999999999999972,1.192,not_applicable
"Korea, Rep.",KOR,2009,1.064,106.4,1.4000000000000057,1.149,not_applicable
"Korea, Rep.",KOR,2010,1.066,106.60000000000001,1.6000000000000085,1.226,not_applicable
"Korea, Rep.",KOR,2011,1.058,105.80000000000001,0.8000000000000114,1.244,not_applicable
"Korea, Rep.",KOR,2012,1.057,105.69999999999999,0.6999999999999886,1.297,not_applicable
"Korea, Rep.",KOR,2013,1.054,105.4,0.4000000000000057,1.187,not_applicable
"Korea, Rep.",KOR,2014,1.053,105.3,0.29999999999999716,1.205,not_applicable
"Korea, Rep.",KOR,2015,1.053,105.3,0.29999999999999716,1.239,not_applicable
"Korea, Rep.",KOR,2016,1.052,105.2,0.20000000000000284,1.172,not_applicable
"Korea, Rep.",KOR,2017,1.061,106.1,1.0999999999999943,1.052,not_applicable
"Korea, Rep.",KOR,2018,1.055,105.5,0.5,0.977,not_applicable
"Korea, Rep.",KOR,2019,1.056,105.60000000000001,0.6000000000000085,0.918,not_applicable
"Korea, Rep.",KOR,2020,1.057,105.69999999999999,0.6999999999999886,0.837,not_applicable
"Korea, Rep.",KOR,2021,1.057,105.69999999999999,0.6999999999999886,0.808,not_applicable
"Korea, Rep.",KOR,2022,1.058,105.80000000000001,0.8000000000000114,0.778,not_applicable
"Korea, Rep.",KOR,2023,1.058,105.80000000000001,0.8000000000000114,0.721,not_applicable
Morocco,MAR,1960,1.045,104.5,-0.5,6.887,not_applicable
Morocco,MAR,1961,1.046,104.60000000000001,-0.3999999999999915,6.969,not_applicable
Morocco,MAR,1962,1.046,104.60000000000001,-0.3999999999999915,7.046,not_applicable
Morocco,MAR,1963,1.046,104.60000000000001,-0.3999999999999915,7.012,not_applicable
Morocco,MAR,1964,1.046,104.60000000000001,-0.3999999999999915,6.97,not_applicable
Morocco,MAR,1965,1.046,104.60000000000001,-0.3999999999999915,6.932,not_applicable
Morocco,MAR,1966,1.047,104.69999999999999,-0.30000000000001137,6.889,not_applicable
Morocco,MAR,1967,1.047,104.69999999999999,-0.30000000000001137,6.845,not_applicable
Morocco,MAR,1968,1.047,104.69999999999999,-0.30000000000001137,6.786,not_applicable
Morocco,MAR,1969,1.048,104.80000000000001,-0.19999999999998863,6.726,not_applicable
Morocco,MAR,1970,1.048,104.80000000000001,-0.19999999999998863,6.682,not_applicable
Morocco,MAR,1971,1.049,104.89999999999999,-0.10000000000000853,6.616,not_applicable
Morocco,MAR,1972,1.049,104.89999999999999,-0.10000000000000853,6.545,not_applicable
Morocco,MAR,1973,1.049,104.89999999999999,-0.10000000000000853,6.481,not_applicable
Morocco,MAR,1974,1.049,104.89999999999999,-0.10000000000000853,6.397,not_applicable
Morocco,MAR,1975,1.049,104.89999999999999,-0.10000000000000853,6.299,not_applicable
Morocco,MAR,1976,1.049,104.89999999999999,-0.10000000000000853,6.175,not_applicable
Morocco,MAR,1977,1.048,104.80000000000001,-0.19999999999998863,6.036,not_applicable
Morocco,MAR,1978,1.048,104.80000000000001,-0.19999999999998863,5.91,not_applicable
Morocco,MAR,1979,1.048,104.80000000000001,-0.19999999999998863,5.849,not_applicable
Morocco,MAR,1980,1.048,104.80000000000001,-0.19999999999998863,5.784,not_applicable
Morocco,MAR,1981,1.047,104.69999999999999,-0.30000000000001137,5.71,not_applicable
Morocco,MAR,1982,1.046,104.60000000000001,-0.3999999999999915,5.604,not_applicable
Morocco,MAR,1983,1.045,104.5,-0.5,5.41,not_applicable
Morocco,MAR,1984,1.044,104.4,-0.5999999999999943,5.199,not_applicable
Morocco,MAR,1985,1.043,104.3,-0.7000000000000028,4.988,not_applicable
Morocco,MAR,1986,1.042,104.2,-0.7999999999999972,4.772,not_applicable
Morocco,MAR,1987,1.04,104.0,-1.0,4.583,not_applicable
Morocco,MAR,1988,1.041,104.1,-0.9000000000000057,4.394,not_applicable
Morocco,MAR,1989,1.042,104.2,-0.7999999999999972,4.217,not_applicable
Morocco,MAR,1990,1.042,104.2,-0.7999999999999972,4.06,not_applicable
Morocco,MAR,1991,1.042,104.2,-0.7999999999999972,3.947,not_applicable
Morocco,MAR,1992,1.041,104.1,-0.9000000000000057,3.757,not_applicable
Morocco,MAR,1993,1.04,104.0,-1.0,3.548,not_applicable
Morocco,MAR,1994,1.04,104.0,-1.0,3.413,not_applicable
Morocco,MAR,1995,1.041,104.1,-0.9000000000000057,3.295,not_applicable
Morocco,MAR,1996,1.042,104.2,-0.7999999999999972,3.229,not_applicable
Morocco,MAR,1997,1.043,104.3,-0.7000000000000028,3.147,not_applicable
Morocco,MAR,1998,1.043,104.3,-0.7000000000000028,3.037,not_applicable
Morocco,MAR,1999,1.043,104.3,-0.7000000000000028,2.882,not_applicable
Morocco,MAR,2000,1.042,104.2,-0.7999999999999972,2.774,not_applicable
Morocco,MAR,2001,1.041,104.1,-0.9000000000000057,2.686,not_applicable
Morocco,MAR,2002,1.04,104.0,-1.0,2.617,not_applicable
Morocco,MAR,2003,1.038,103.8,-1.2000000000000028,2.606,not_applicable
Morocco,MAR,2004,1.04,104.0,-1.0,2.611,not_applicable
Morocco,MAR,2005,1.041,104.1,-0.9000000000000057,2.613,not_applicable
Morocco,MAR,2006,1.042,104.2,-0.7999999999999972,2.611,not_applicable
Morocco,MAR,2007,1.043,104.3,-0.7000000000000028,2.618,not_applicable
Morocco,MAR,2008,1.043,104.3,-0.7000000000000028,2.612,not_applicable
Morocco,MAR,2009,1.044,104.4,-0.5999999999999943,2.624,not_applicable
Morocco,MAR,2010,1.044,104.4,-0.5999999999999943,2.629,not_applicable
Morocco,MAR,2011,1.045,104.5,-0.5,2.595,not_applicable
Morocco,MAR,2012,1.045,104.5,-0.5,2.543,not_applicable
Morocco,MAR,2013,1.045,104.5,-0.5,2.478,not_applicable
Morocco,MAR,2014,1.046,104.60000000000001,-0.3999999999999915,2.425,not_applicable
Morocco,MAR,2015,1.046,104.60000000000001,-0.3999999999999915,2.406,not_applicable
Morocco,MAR,2016,1.046,104.60000000000001,-0.3999999999999915,2.396,not_applicable
Morocco,MAR,2017,1.046,104.60000000000001,-0.3999999999999915,2.375,not_applicable
Morocco,MAR,2018,1.046,104.60000000000001,-0.3999999999999915,2.354,not_applicable
Morocco,MAR,2019,1.047,104.69999999999999,-0.30000000000001137,2.342,not_applicable
Morocco,MAR,2020,1.047,104.69999999999999,-0.30000000000001137,2.32,not_applicable
Morocco,MAR,2021,1.047,104.69999999999999,-0.30000000000001137,2.288,not_applicable
Morocco,MAR,2022,1.047,104.69999999999999,-0.30000000000001137,2.256,not_applicable
Morocco,MAR,2023,1.047,104.69999999999999,-0.30000000000001137,2.23,not_applicable
Mexico,MEX,1960,1.036,103.60000000000001,-1.3999999999999915,6.763,not_applicable
Mexico,MEX,1961,1.036,103.60000000000001,-1.3999999999999915,6.777,not_applicable
Mexico,MEX,1962,1.037,103.69999999999999,-1.3000000000000114,6.8,not_applicable
Mexico,MEX,1963,1.037,103.69999999999999,-1.3000000000000114,6.817,not_applicable
Mexico,MEX,1964,1.037,103.69999999999999,-1.3000000000000114,6.833,not_applicable
Mexico,MEX,1965,1.037,103.69999999999999,-1.3000000000000114,6.819,not_applicable
Mexico,MEX,1966,1.038,103.8,-1.2000000000000028,6.79,not_applicable
Mexico,MEX,1967,1.037,103.69999999999999,-1.3000000000000114,6.753,not_applicable
Mexico,MEX,1968,1.038,103.8,-1.2000000000000028,6.707,not_applicable
Mexico,MEX,1969,1.038,103.8,-1.2000000000000028,6.626,not_applicable
Mexico,MEX,1970,1.037,103.69999999999999,-1.3000000000000114,6.529,not_applicable
Mexico,MEX,1971,1.037,103.69999999999999,-1.3000000000000114,6.419,not_applicable
Mexico,MEX,1972,1.036,103.60000000000001,-1.3999999999999915,6.281,not_applicable
Mexico,MEX,1973,1.036,103.60000000000001,-1.3999999999999915,6.121,not_applicable
Mexico,MEX,1974,1.035,103.49999999999999,-1.5000000000000142,5.947,not_applicable
Mexico,MEX,1975,1.036,103.60000000000001,-1.3999999999999915,5.739,not_applicable
Mexico,MEX,1976,1.037,103.69999999999999,-1.3000000000000114,5.543,not_applicable
Mexico,MEX,1977,1.038,103.8,-1.2000000000000028,5.361,not_applicable
Mexico,MEX,1978,1.039,103.89999999999999,-1.1000000000000085,5.202,not_applicable
Mexico,MEX,1979,1.04,104.0,-1.0,4.964,not_applicable
Mexico,MEX,1980,1.04,104.0,-1.0,4.739,not_applicable
Mexico,MEX,1981,1.039,103.89999999999999,-1.1000000000000085,4.574,not_applicable
Mexico,MEX,1982,1.039,103.89999999999999,-1.1000000000000085,4.425,not_applicable
Mexico,MEX,1983,1.039,103.89999999999999,-1.1000000000000085,4.296,not_applicable
Mexico,MEX,1984,1.038,103.8,-1.2000000000000028,4.184,not_applicable
Mexico,MEX,1985,1.038,103.8,-1.2000000000000028,4.087,not_applicable
Mexico,MEX,1986,1.038,103.8,-1.2000000000000028,3.971,not_applicable
Mexico,MEX,1987,1.038,103.8,-1.2000000000000028,3.803,not_applicable
Mexico,MEX,1988,1.038,103.8,-1.2000000000000028,3.64,not_applicable
Mexico,MEX,1989,1.038,103.8,-1.2000000000000028,3.532,not_applicable
Mexico,MEX,1990,1.038,103.8,-1.2000000000000028,3.444,not_applicable
Mexico,MEX,1991,1.038,103.8,-1.2000000000000028,3.363,not_applicable
Mexico,MEX,1992,1.038,103.8,-1.2000000000000028,3.285,not_applicable
Mexico,MEX,1993,1.038,103.8,-1.2000000000000028,3.211,not_applicable
Mexico,MEX,1994,1.038,103.8,-1.2000000000000028,3.132,not_applicable
Mexico,MEX,1995,1.038,103.8,-1.2000000000000028,3.044,not_applicable
Mexico,MEX,1996,1.038,103.8,-1.2000000000000028,2.964,not_applicable
Mexico,MEX,1997,1.038,103.8,-1.2000000000000028,2.886,not_applicable
Mexico,MEX,1998,1.038,103.8,-1.2000000000000028,2.815,not_applicable
Mexico,MEX,1999,1.038,103.8,-1.2000000000000028,2.763,not_applicable
Mexico,MEX,2000,1.038,103.8,-1.2000000000000028,2.714,not_applicable
Mexico,MEX,2001,1.039,103.89999999999999,-1.1000000000000085,2.671,not_applicable
Mexico,MEX,2002,1.039,103.89999999999999,-1.1000000000000085,2.633,not_applicable
Mexico,MEX,2003,1.039,103.89999999999999,-1.1000000000000085,2.579,not_applicable
Mexico,MEX,2004,1.039,103.89999999999999,-1.1000000000000085,2.536,not_applicable
Mexico,MEX,2005,1.038,103.8,-1.2000000000000028,2.495,not_applicable
Mexico,MEX,2006,1.039,103.89999999999999,-1.1000000000000085,2.456,not_applicable
Mexico,MEX,2007,1.039,103.89999999999999,-1.1000000000000085,2.421,not_applicable
Mexico,MEX,2008,1.039,103.89999999999999,-1.1000000000000085,2.391,not_applicable
Mexico,MEX,2009,1.039,103.89999999999999,-1.1000000000000085,2.364,not_applicable
Mexico,MEX,2010,1.039,103.89999999999999,-1.1000000000000085,2.34,not_applicable
Mexico,MEX,2011,1.039,103.89999999999999,-1.1000000000000085,2.317,not_applicable
Mexico,MEX,2012,1.039,103.89999999999999,-1.1000000000000085,2.294,not_applicable
Mexico,MEX,2013,1.039,103.89999999999999,-1.1000000000000085,2.269,not_applicable
Mexico,MEX,2014,1.039,103.89999999999999,-1.1000000000000085,2.211,not_applicable
Mexico,MEX,2015,1.039,103.89999999999999,-1.1000000000000085,2.137,not_applicable
Mexico,MEX,2016,1.039,103.89999999999999,-1.1000000000000085,2.086,not_applicable
Mexico,MEX,2017,1.039,103.89999999999999,-1.1000000000000085,2.041,not_applicable
Mexico,MEX,2018,1.039,103.89999999999999,-1.1000000000000085,2.03,not_applicable
Mexico,MEX,2019,1.039,103.89999999999999,-1.1000000000000085,2.02,not_applicable
Mexico,MEX,2020,1.039,103.89999999999999,-1.1000000000000085,1.99,not_applicable
Mexico,MEX,2021,1.039,103.89999999999999,-1.1000000000000085,1.97,not_applicable
Mexico,MEX,2022,1.039,103.89999999999999,-1.1000000000000085,1.94,not_applicable
Mexico,MEX,2023,1.039,103.89999999999999,-1.1000000000000085,1.91,not_applicable
Montenegro,MNE,1960,1.055,105.5,0.5,3.532,not_applicable
Montenegro,MNE,1961,1.055,105.5,0.5,3.487,not_applicable
Montenegro,MNE,1962,1.055,105.5,0.5,3.443,not_applicable
Montenegro,MNE,1963,1.055,105.5,0.5,3.382,not_applicable
Montenegro,MNE,1964,1.055,105.5,0.5,3.279,not_applicable
Montenegro,MNE,1965,1.055,105.5,0.5,3.186,not_applicable
Montenegro,MNE,1966,1.055,105.5,0.5,3.093,not_applicable
Montenegro,MNE,1967,1.055,105.5,0.5,2.912,not_applicable
Montenegro,MNE,1968,1.055,105.5,0.5,2.795,not_applicable
Montenegro,MNE,1969,1.055,105.5,0.5,2.791,not_applicable
Montenegro,MNE,1970,1.055,105.5,0.5,2.687,not_applicable
Montenegro,MNE,1971,1.055,105.5,0.5,2.673,not_applicable
Montenegro,MNE,1972,1.055,105.5,0.5,2.611,not_applicable
Montenegro,MNE,1973,1.055,105.5,0.5,2.512,not_applicable
Montenegro,MNE,1974,1.055,105.5,0.5,2.434,not_applicable
Montenegro,MNE,1975,1.055,105.5,0.5,2.381,not_applicable
Montenegro,MNE,1976,1.055,105.5,0.5,2.352,not_applicable
Montenegro,MNE,1977,1.055,105.5,0.5,2.307,not_applicable
Montenegro,MNE,1978,1.055,105.5,0.5,2.247,not_applicable
Montenegro,MNE,1979,1.055,105.5,0.5,2.197,not_applicable
Montenegro,MNE,1980,1.056,105.60000000000001,0.6000000000000085,2.217,not_applicable
Montenegro,MNE,1981,1.058,105.80000000000001,0.8000000000000114,2.193,not_applicable
Montenegro,MNE,1982,1.06,106.0,1.0,2.186,not_applicable
Montenegro,MNE,1983,1.062,106.2,1.2000000000000028,2.166,not_applicable
Montenegro,MNE,1984,1.065,106.5,1.5,2.136,not_applicable
Montenegro,MNE,1985,1.068,106.80000000000001,1.8000000000000114,2.129,not_applicable
Montenegro,MNE,1986,1.071,107.1,2.0999999999999943,2.091,not_applicable
Montenegro,MNE,1987,1.074,107.4,2.4000000000000057,2.07,not_applicable
Montenegro,MNE,1988,1.078,107.80000000000001,2.8000000000000114,2.006,not_applicable
Montenegro,MNE,1989,1.082,108.2,3.200000000000003,1.938,not_applicable
Montenegro,MNE,1990,1.085,108.5,3.5,1.945,not_applicable
Montenegro,MNE,1991,1.088,108.80000000000001,3.8000000000000114,2.015,not_applicable
Montenegro,MNE,1992,1.09,109.00000000000001,4.000000000000014,2.013,not_applicable
Montenegro,MNE,1993,1.092,109.2,4.200000000000003,1.955,not_applicable
Montenegro,MNE,1994,1.093,109.3,4.299999999999997,1.936,not_applicable
Montenegro,MNE,1995,1.094,109.4,4.400000000000006,1.958,not_applicable
Montenegro,MNE,1996,1.095,109.5,4.5,1.922,not_applicable
Montenegro,MNE,1997,1.096,109.60000000000001,4.6000000000000085,1.886,not_applicable
Montenegro,MNE,1998,1.097,109.7,4.700000000000003,1.893,not_applicable
Montenegro,MNE,1999,1.097,109.7,4.700000000000003,1.884,not_applicable
Montenegro,MNE,2000,1.097,109.7,4.700000000000003,1.903,not_applicable
Montenegro,MNE,2001,1.097,109.7,4.700000000000003,1.855,not_applicable
Montenegro,MNE,2002,1.098,109.80000000000001,4.800000000000011,1.813,not_applicable
Montenegro,MNE,2003,1.097,109.7,4.700000000000003,1.804,not_applicable
Montenegro,MNE,2004,1.097,109.7,4.700000000000003,1.734,not_applicable
Montenegro,MNE,2005,1.098,109.80000000000001,4.800000000000011,1.69,not_applicable
Montenegro,MNE,2006,1.099,109.89999999999999,4.8999999999999915,1.73,not_applicable
Montenegro,MNE,2007,1.098,109.80000000000001,4.800000000000011,1.8,not_applicable
Montenegro,MNE,2008,1.097,109.7,4.700000000000003,1.89,not_applicable
Montenegro,MNE,2009,1.095,109.5,4.5,1.98,not_applicable
Montenegro,MNE,2010,1.092,109.2,4.200000000000003,1.7,not_applicable
Montenegro,MNE,2011,1.09,109.00000000000001,4.000000000000014,1.65,not_applicable
Montenegro,MNE,2012,1.088,108.80000000000001,3.8000000000000114,1.72,not_applicable
Montenegro,MNE,2013,1.086,108.60000000000001,3.6000000000000085,1.73,not_applicable
Montenegro,MNE,2014,1.085,108.5,3.5,1.75,not_applicable
Montenegro,MNE,2015,1.083,108.3,3.299999999999997,1.7,not_applicable
Montenegro,MNE,2016,1.081,108.1,3.0999999999999943,1.8,not_applicable
Montenegro,MNE,2017,1.08,108.0,3.0,1.8,not_applicable
Montenegro,MNE,2018,1.079,107.89999999999999,2.8999999999999915,1.8,not_applicable
Montenegro,MNE,2019,1.077,107.69999999999999,2.6999999999999886,1.8,not_applicable
Montenegro,MNE,2020,1.075,107.5,2.5,1.75,not_applicable
Montenegro,MNE,2021,1.073,107.3,2.299999999999997,1.75,not_applicable
Montenegro,MNE,2022,1.071,107.1,2.0999999999999943,1.8,not_applicable
Montenegro,MNE,2023,1.069,106.89999999999999,1.8999999999999915,1.74,not_applicable
Nigeria,NGA,1960,1.04,104.0,-1.0,6.364,not_applicable
Nigeria,NGA,1961,1.04,104.0,-1.0,6.353,not_applicable
Nigeria,NGA,1962,1.041,104.1,-0.9000000000000057,6.356,not_applicable
Nigeria,NGA,1963,1.041,104.1,-0.9000000000000057,6.349,not_applicable
Nigeria,NGA,1964,1.041,104.1,-0.9000000000000057,6.362,not_applicable
Nigeria,NGA,1965,1.042,104.2,-0.7999999999999972,6.367,not_applicable
Nigeria,NGA,1966,1.043,104.3,-0.7000000000000028,6.386,not_applicable
Nigeria,NGA,1967,1.044,104.4,-0.5999999999999943,6.401,not_applicable
Nigeria,NGA,1968,1.045,104.5,-0.5,6.42,not_applicable
Nigeria,NGA,1969,1.046,104.60000000000001,-0.3999999999999915,6.438,not_applicable
Nigeria,NGA,1970,1.047,104.69999999999999,-0.30000000000001137,6.466,not_applicable
Nigeria,NGA,1971,1.047,104.69999999999999,-0.30000000000001137,6.532,not_applicable
Nigeria,NGA,1972,1.048,104.80000000000001,-0.19999999999998863,6.579,not_applicable
Nigeria,NGA,1973,1.048,104.80000000000001,-0.19999999999998863,6.633,not_applicable
Nigeria,NGA,1974,1.048,104.80000000000001,-0.19999999999998863,6.703,not_applicable
Nigeria,NGA,1975,1.047,104.69999999999999,-0.30000000000001137,6.773,not_applicable
Nigeria,NGA,1976,1.046,104.60000000000001,-0.3999999999999915,6.806,not_applicable
Nigeria,NGA,1977,1.045,104.5,-0.5,6.862,not_applicable
Nigeria,NGA,1978,1.045,104.5,-0.5,6.921,not_applicable
Nigeria,NGA,1979,1.045,104.5,-0.5,6.887,not_applicable
Nigeria,NGA,1980,1.045,104.5,-0.5,6.847,not_applicable
Nigeria,NGA,1981,1.046,104.60000000000001,-0.3999999999999915,6.82,not_applicable
Nigeria,NGA,1982,1.046,104.60000000000001,-0.3999999999999915,6.799,not_applicable
